rank,listing_type,id,name,author,author_alias,attribution_link,download_change,adjusted_download_change,current_total,adjusted_current_total,baseline_total,adjusted_baseline_total,latest_snapshot,baseline_snapshot
155,map,yukina-lt-panevezys,Panevėžys,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,15,15,151,151,136,136,snapshot_2026_09_10.json,snapshot_2026_09_03.json
156,map,yukina-lt-siauliai,Šiauliai,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,15,15,150,150,135,135,snapshot_2026_09_10.json,snapshot_2026_09_03.json
157,map,beirut,Beirut,pierreggt,pierreggt,https://github.com/pierreggt,15,15,52,52,37,37,snapshot_2026_09_10.json,snapshot_2026_09_03.json
158,map,nuernberg,Nürnberg,pierreggt,pierreggt,https://github.com/pierreggt,15,15,48,48,33,33,snapshot_2026_09_10.json,snapshot_2026_09_03.json
159,map,opo-pt-metropolitan,"Porto, Portugal",bquelhas,bquelhas,https://github.com/bquelhas,14,14,880,880,866,866,snapshot_2026_09_10.json,snapshot_2026_09_03.json
160,mod,chinese-trains,Chinese Trains,kaicardenas0618,kaicardenas0618,https://github.com/kaicardenas0618,14,14,520,520,506,506,snapshot_2026_09_10.json,snapshot_2026_09_03.json
161,map,winnipeg,Winnipeg,subway-builder-modded-admin,Subway Builder Modded,https://subwaybuildermodded.com,14,14,509,509,495,495,snapshot_2026_09_10.json,snapshot_2026_09_03.json
162,map,cairo,Cairo,ryandicicco,ryandicicco,https://github.com/ryandicicco,14,14,483,483,469,469,snapshot_2026_09_10.json,snapshot_2026_09_03.json
163,map,strasbourg,Strasbourg,pierreggt,pierreggt,https://github.com/pierreggt,14,14,241,241,227,227,snapshot_2026_09_10.json,snapshot_2026_09_03.json
164,map,yukina-cz-karlovy-vary,Karlovy Vary,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,14,14,197,197,183,183,snapshot_2026_09_10.json,snapshot_2026_09_03.json
165,map,yukina-tw-southern-taiwan,南臺灣 (Southern Taiwan),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,14,14,136,136,122,122,snapshot_2026_09_10.json,snapshot_2026_09_03.json
166,map,corse,Corse,pierreggt,pierreggt,https://github.com/pierreggt,14,14,48,48,34,34,snapshot_2026_09_10.json,snapshot_2026_09_03.json
167,map,hannover-braunschweig,Hannover-Braunschweig,pierreggt,pierreggt,https://github.com/pierreggt,14,14,43,43,29,29,snapshot_2026_09_10.json,snapshot_2026_09_03.json
168,map,bielefeld,Bielefeld,pierreggt,pierreggt,https://github.com/pierreggt,14,14,41,41,27,27,snapshot_2026_09_10.json,snapshot_2026_09_03.json
169,map,erfurt,Erfurt,pierreggt,pierreggt,https://github.com/pierreggt,14,14,37,37,23,23,snapshot_2026_09_10.json,snapshot_2026_09_03.json
170,map,busan-4,Busan,kimth9,kimth9,https://github.com/kimth9,13,13,1096,1096,1083,1083,snapshot_2026_09_10.json,snapshot_2026_09_03.json
171,map,edmonton,Edmonton,subway-builder-modded-admin,Subway Builder Modded,https://subwaybuildermodded.com,13,13,640,640,627,627,snapshot_2026_09_10.json,snapshot_2026_09_03.json
172,map,bilbao,Bilbao,Maximilian284,max02,https://github.com/Maximilian284,13,13,504,504,491,491,snapshot_2026_09_10.json,snapshot_2026_09_03.json
173,map,yukina-pl-poznan,Poznań,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,13,13,393,393,380,380,snapshot_2026_09_10.json,snapshot_2026_09_03.json
174,map,cape-town,Cape Town,worstboyinaustral1a,worstboyinaustral1a,https://github.com/worstboyinaustral1a,13,13,371,371,358,358,snapshot_2026_09_10.json,snapshot_2026_09_03.json
175,map,au-perth,Perth,subway-builder-modded-admin,Subway Builder Modded,https://subwaybuildermodded.com,13,13,212,212,199,199,snapshot_2026_09_10.json,snapshot_2026_09_03.json
176,map,yukina-cz-jihlava,Jihlava,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,13,13,176,176,163,163,snapshot_2026_09_10.json,snapshot_2026_09_03.json
177,map,sevilla,Sevilla,Maximilian284,max02,https://github.com/Maximilian284,13,13,143,143,130,130,snapshot_2026_09_10.json,snapshot_2026_09_03.json
178,map,jeddah-mecca,Jeddah & Mecca,pierreggt,pierreggt,https://github.com/pierreggt,13,13,48,48,35,35,snapshot_2026_09_10.json,snapshot_2026_09_03.json
179,map,luebeck,Lübeck,pierreggt,pierreggt,https://github.com/pierreggt,13,13,30,30,17,17,snapshot_2026_09_10.json,snapshot_2026_09_03.json
180,mod,cinematic-camera,Cinematic Camera,TransitCore,TransitCore,https://github.com/TransitCore,12,12,624,624,612,612,snapshot_2026_09_10.json,snapshot_2026_09_03.json
181,map,yukina-nagasaki,長崎 (Nagasaki),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,12,12,471,471,459,459,snapshot_2026_09_10.json,snapshot_2026_09_03.json
182,map,yukina-shizuoka-hamamatsu,静岡・浜松 (Shizuoka/Hamamatsu),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,12,12,387,387,375,375,snapshot_2026_09_10.json,snapshot_2026_09_03.json
183,map,yukina-pl-szczecin,Szczecin,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,12,12,283,283,271,271,snapshot_2026_09_10.json,snapshot_2026_09_03.json
184,map,nz-christchurch,Christchurch,subway-builder-modded-admin,Subway Builder Modded,https://subwaybuildermodded.com,12,12,133,133,121,121,snapshot_2026_09_10.json,snapshot_2026_09_03.json
185,map,alexandria,Alexandria,pierreggt,pierreggt,https://github.com/pierreggt,12,12,50,50,38,38,snapshot_2026_09_10.json,snapshot_2026_09_03.json
186,map,yukina-kitakyushu-shimonoseki,北九州・下関 (Kitakyūshū & Shimonoseki),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,11,11,569,569,558,558,snapshot_2026_09_10.json,snapshot_2026_09_03.json
187,map,yukina-niigata,新潟 (Niigata),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,11,11,499,499,488,488,snapshot_2026_09_10.json,snapshot_2026_09_03.json
188,map,yukina-kagoshima-kirishima,鹿児島 (Kagoshima),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,11,11,413,413,402,402,snapshot_2026_09_10.json,snapshot_2026_09_03.json
189,map,yukina-tw-tainan,臺南 (Tainan),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,11,11,384,384,373,373,snapshot_2026_09_10.json,snapshot_2026_09_03.json
190,map,turin,Turin,Maximilian284,max02,https://github.com/Maximilian284,11,11,305,305,294,294,snapshot_2026_09_10.json,snapshot_2026_09_03.json
191,map,toulouse,Toulouse,pierreggt,pierreggt,https://github.com/pierreggt,11,11,193,193,182,182,snapshot_2026_09_10.json,snapshot_2026_09_03.json
192,map,sofia-bulgaria,Sofia,giannons46,giannons46,https://github.com/giannons46,11,11,173,173,162,162,snapshot_2026_09_10.json,snapshot_2026_09_03.json
193,map,magdeburg,Magdeburg,pierreggt,pierreggt,https://github.com/pierreggt,11,11,32,32,21,21,snapshot_2026_09_10.json,snapshot_2026_09_03.json
194,map,orlando,Orlando,rslurry,slurry,https://github.com/rslurry,10,10,545,545,535,535,snapshot_2026_09_10.json,snapshot_2026_09_03.json
195,map,yukina-toyama,富山 (Toyama),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,10,10,402,402,392,392,snapshot_2026_09_10.json,snapshot_2026_09_03.json
196,map,marseille,Marseille - Provence,pierreggt,pierreggt,https://github.com/pierreggt,10,10,315,315,305,305,snapshot_2026_09_10.json,snapshot_2026_09_03.json
197,map,bergen-stavanger-no,Bergen-Stavanger,rslurry,slurry,https://github.com/rslurry,10,10,284,284,274,274,snapshot_2026_09_10.json,snapshot_2026_09_03.json
198,map,genoa,Genoa,Maximilian284,max02,https://github.com/Maximilian284,10,10,266,266,256,256,snapshot_2026_09_10.json,snapshot_2026_09_03.json
199,map,yukina-tw-chiayi,嘉義 (Chiayi),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,10,10,245,245,235,235,snapshot_2026_09_10.json,snapshot_2026_09_03.json
200,map,trondheim-no,Trondheim,rslurry,slurry,https://github.com/rslurry,10,10,192,192,182,182,snapshot_2026_09_10.json,snapshot_2026_09_03.json
201,map,tehran,Tehran,pierreggt,pierreggt,https://github.com/pierreggt,10,10,71,71,61,61,snapshot_2026_09_10.json,snapshot_2026_09_03.json
202,map,yukina-ua-mykolaiv-kherson,Миколаїв - Херсон / Mykolaiv & Kherson,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,10,10,10,10,0,0,snapshot_2026_09_10.json,snapshot_2026_09_03.json
203,mod,kr-ktp,Korean Transit Pack,kimth9,kimth9,https://github.com/kimth9,9,9,434,434,425,425,snapshot_2026_09_10.json,snapshot_2026_09_03.json
204,map,yukina-bydgoszcz-torun,Bydgoszcz - Toruń,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,9,9,346,346,337,337,snapshot_2026_09_10.json,snapshot_2026_09_03.json
205,map,mfn-hamptonroads,Norfolk,crumpetime,muffintime,https://github.com/crumpetime,9,9,320,320,311,311,snapshot_2026_09_10.json,snapshot_2026_09_03.json
206,map,yukina-pl-lublin,Lublin,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,9,9,225,225,216,216,snapshot_2026_09_10.json,snapshot_2026_09_03.json
207,map,tromso-no,Tromsø,rslurry,slurry,https://github.com/rslurry,9,9,221,221,212,212,snapshot_2026_09_10.json,snapshot_2026_09_03.json
208,map,yukina-ee-tartu,Tartu,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,9,9,162,162,153,153,snapshot_2026_09_10.json,snapshot_2026_09_03.json
209,map,arc-mediterraneen,L'Arc Méditerranéen,pierreggt,pierreggt,https://github.com/pierreggt,9,9,49,49,40,40,snapshot_2026_09_10.json,snapshot_2026_09_03.json
210,map,chemnitz,Chemnitz,pierreggt,pierreggt,https://github.com/pierreggt,9,9,29,29,20,20,snapshot_2026_09_10.json,snapshot_2026_09_03.json
211,map,moenchengladbach,Mönchengladbach,pierreggt,pierreggt,https://github.com/pierreggt,9,9,27,27,18,18,snapshot_2026_09_10.json,snapshot_2026_09_03.json
212,map,yukina-ua-rivne-lutsk,Рівне - Луцьк / Rivne & Lutsk,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,9,9,9,9,0,0,snapshot_2026_09_10.json,snapshot_2026_09_03.json
213,map,yukina-ua-uzhhorod-mukachevo,Закарпаття / Transcarpathia,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,9,9,9,9,0,0,snapshot_2026_09_10.json,snapshot_2026_09_03.json
214,map,puerto-rico,Puerto Rico,rslurry,slurry,https://github.com/rslurry,8,8,765,765,757,757,snapshot_2026_09_10.json,snapshot_2026_09_03.json
215,map,yukina-hakodate,函館 (Hakodate),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,8,8,520,520,512,512,snapshot_2026_09_10.json,snapshot_2026_09_03.json
216,map,oklahoma-city,Oklahoma City,ryandicicco,ryandicicco,https://github.com/ryandicicco,8,8,354,354,346,346,snapshot_2026_09_10.json,snapshot_2026_09_03.json
217,map,yukina-nakadoori,中通り (Nakadōri),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,8,8,311,311,303,303,snapshot_2026_09_10.json,snapshot_2026_09_03.json
218,map,yukina-okayama,岡山 (Okayama),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,8,8,307,307,299,299,snapshot_2026_09_10.json,snapshot_2026_09_03.json
219,map,yukina-kumamoto,熊本 (Kumamoto),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,8,8,294,294,286,286,snapshot_2026_09_10.json,snapshot_2026_09_03.json
220,map,yukina-ee-parnu,Pärnu,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,8,8,200,200,192,192,snapshot_2026_09_10.json,snapshot_2026_09_03.json
221,map,rennes,Rennes,pierreggt,pierreggt,https://github.com/pierreggt,8,8,173,173,165,165,snapshot_2026_09_10.json,snapshot_2026_09_03.json
222,map,au-canberra,Canberra,subway-builder-modded-admin,Subway Builder Modded,https://subwaybuildermodded.com,8,8,161,161,153,153,snapshot_2026_09_10.json,snapshot_2026_09_03.json
223,map,damascus,Damascus,pierreggt,pierreggt,https://github.com/pierreggt,8,8,89,89,81,81,snapshot_2026_09_10.json,snapshot_2026_09_03.json
224,map,xiamen,Xiamen,Kronifer,Kronifer,https://github.com/Kronifer,8,8,74,74,66,66,snapshot_2026_09_10.json,snapshot_2026_09_03.json
225,map,abu-dhabi,Abu Dhabi,pierreggt,pierreggt,https://github.com/pierreggt,8,8,60,60,52,52,snapshot_2026_09_10.json,snapshot_2026_09_03.json
226,map,riyadh,Riyadh,pierreggt,pierreggt,https://github.com/pierreggt,8,8,54,54,46,46,snapshot_2026_09_10.json,snapshot_2026_09_03.json
227,map,metz-nancy,Metz - Nancy,pierreggt,pierreggt,https://github.com/pierreggt,8,8,31,31,23,23,snapshot_2026_09_10.json,snapshot_2026_09_03.json
228,map,martinique,Martinique,pierreggt,pierreggt,https://github.com/pierreggt,8,8,28,28,20,20,snapshot_2026_09_10.json,snapshot_2026_09_03.json
229,map,monterrey,Monterrey,rslurry,slurry,https://github.com/rslurry,7,7,814,814,807,807,snapshot_2026_09_10.json,snapshot_2026_09_03.json
230,map,south-florida,South Florida,kaicardenas0618,kaicardenas0618,https://github.com/kaicardenas0618,7,7,447,447,440,440,snapshot_2026_09_10.json,snapshot_2026_09_03.json
231,map,florence,Florence,Maximilian284,max02,https://github.com/Maximilian284,7,7,290,290,283,283,snapshot_2026_09_10.json,snapshot_2026_09_03.json
232,map,jacksonville,Jacksonville,rslurry,slurry,https://github.com/rslurry,7,7,277,277,270,270,snapshot_2026_09_10.json,snapshot_2026_09_03.json
233,map,pianura-veneta,Pianura Veneta,Maximilian284,max02,https://github.com/Maximilian284,7,7,249,249,242,242,snapshot_2026_09_10.json,snapshot_2026_09_03.json
234,map,bologna,Bologna,Maximilian284,max02,https://github.com/Maximilian284,7,7,218,218,211,211,snapshot_2026_09_10.json,snapshot_2026_09_03.json
235,map,garda-lake,Garda Lake,Maximilian284,max02,https://github.com/Maximilian284,7,7,184,184,177,177,snapshot_2026_09_10.json,snapshot_2026_09_03.json
236,map,palermo,Palermo,Maximilian284,max02,https://github.com/Maximilian284,7,7,173,173,166,166,snapshot_2026_09_10.json,snapshot_2026_09_03.json
237,map,palma-de-mallorca,Palma de Mallorca,Maximilian284,max02,https://github.com/Maximilian284,7,7,147,147,140,140,snapshot_2026_09_10.json,snapshot_2026_09_03.json
238,map,yukina-ee-ida-viru,Ida-Viru,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,7,7,141,141,134,134,snapshot_2026_09_10.json,snapshot_2026_09_03.json
239,map,ankara,Ankara,pierreggt,pierreggt,https://github.com/pierreggt,7,7,140,140,133,133,snapshot_2026_09_10.json,snapshot_2026_09_03.json
240,map,springfield-il,"Springfield, IL",NerdieSanders,NerdieSanders,https://github.com/NerdieSanders,7,7,50,50,43,43,snapshot_2026_09_10.json,snapshot_2026_09_03.json
241,map,yukina-ua-chernihiv,Чернігів / Chernihiv,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,7,7,7,7,0,0,snapshot_2026_09_10.json,snapshot_2026_09_03.json
242,map,yukina-ua-chernivtsi,Чернівці / Chernivtsi,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,7,7,7,7,0,0,snapshot_2026_09_10.json,snapshot_2026_09_03.json
243,map,yukina-ua-kremenchuk,Кременчук / Kremenchuk,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,7,7,7,7,0,0,snapshot_2026_09_10.json,snapshot_2026_09_03.json
244,map,yukina-ua-sumy,Суми / Sumy,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,7,7,7,7,0,0,snapshot_2026_09_10.json,snapshot_2026_09_03.json
245,map,yukina-ua-vinnytsia,Вінниця / Vinnytsia,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,7,7,7,7,0,0,snapshot_2026_09_10.json,snapshot_2026_09_03.json
246,map,seoul-3,Seoul (30km×30km),kimth9,kimth9,https://github.com/kimth9,6,6,1298,1298,1292,1292,snapshot_2026_09_10.json,snapshot_2026_09_03.json
247,map,greatertwincities,Greater Twin Cities,DanielD1909,DanielD1909,https://github.com/DanielD1909,6,6,492,492,486,486,snapshot_2026_09_10.json,snapshot_2026_09_03.json
248,map,yukina-matsuyama,松山 (Matsuyama),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,6,6,435,435,429,429,snapshot_2026_09_10.json,snapshot_2026_09_03.json
249,map,yukina-kochi,高知 (Kōchi),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,6,6,406,406,400,400,snapshot_2026_09_10.json,snapshot_2026_09_03.json
250,map,yukina-yamagata,山形 (Yamagata),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,6,6,396,396,390,390,snapshot_2026_09_10.json,snapshot_2026_09_03.json
251,map,yukina-asahikawa,旭川 (Asahikawa),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,6,6,325,325,319,319,snapshot_2026_09_10.json,snapshot_2026_09_03.json
252,map,san-antonio,San Antonio,rslurry,slurry,https://github.com/rslurry,6,6,324,324,318,318,snapshot_2026_09_10.json,snapshot_2026_09_03.json
253,map,san-juan,San Juan,rslurry,slurry,https://github.com/rslurry,6,6,317,317,311,311,snapshot_2026_09_10.json,snapshot_2026_09_03.json
254,map,yukina-tsugaru,津軽 (Tsugaru),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,6,6,313,313,307,307,snapshot_2026_09_10.json,snapshot_2026_09_03.json
255,map,richmond,Richmond,rslurry,slurry,https://github.com/rslurry,6,6,297,297,291,291,snapshot_2026_09_10.json,snapshot_2026_09_03.json
256,map,jerusalem,Jerusalem,BarKuperman,BarKuperman,https://github.com/BarKuperman,6,6,279,279,273,273,snapshot_2026_09_10.json,snapshot_2026_09_03.json
257,map,memphis,Memphis,rslurry,slurry,https://github.com/rslurry,6,6,255,255,249,249,snapshot_2026_09_10.json,snapshot_2026_09_03.json
258,map,nice-cote-d-azur,Nice,pierreggt,pierreggt,https://github.com/pierreggt,6,6,206,206,200,200,snapshot_2026_09_10.json,snapshot_2026_09_03.json
259,map,willamette-valley,"Willamette Valley, OR",Phineapoo,Phineapoo,https://github.com/Phineapoo,6,6,157,157,151,151,snapshot_2026_09_10.json,snapshot_2026_09_03.json
260,map,pulau-pinang,Pulau Pinang,nzh0172,naz,https://github.com/nzh0172,6,6,117,117,111,111,snapshot_2026_09_10.json,snapshot_2026_09_03.json
261,map,yukina-pl-radom,Radom,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,6,6,111,111,105,105,snapshot_2026_09_10.json,snapshot_2026_09_03.json
262,map,alicante,Alicante,Maximilian284,max02,https://github.com/Maximilian284,6,6,93,93,87,87,snapshot_2026_09_10.json,snapshot_2026_09_03.json
263,map,yukina-kanazawa,金沢 (Kanazawa),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,6,6,93,93,87,87,snapshot_2026_09_10.json,snapshot_2026_09_03.json
264,map,toledo-oh,Toledo,bean1322,bean1322,https://github.com/bean1322,6,6,92,92,86,86,snapshot_2026_09_10.json,snapshot_2026_09_03.json
265,map,akron-oh,"Akron, OH",bean1322,bean1322,https://github.com/bean1322,6,6,91,91,85,85,snapshot_2026_09_10.json,snapshot_2026_09_03.json
266,map,yukina-maebashi,前橋 (Maebashi),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,6,6,87,87,81,81,snapshot_2026_09_10.json,snapshot_2026_09_03.json
267,map,johor-bahru,Johor Bahru,nzh0172,naz,https://github.com/nzh0172,6,6,84,84,78,78,snapshot_2026_09_10.json,snapshot_2026_09_03.json
268,map,yukina-oita,大分 (Ōita),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,6,6,70,70,64,64,snapshot_2026_09_10.json,snapshot_2026_09_03.json
269,map,reunion,La Réunion,pierreggt,pierreggt,https://github.com/pierreggt,6,6,46,46,40,40,snapshot_2026_09_10.json,snapshot_2026_09_03.json
270,map,pays-basque,Euskal Herria,pierreggt,pierreggt,https://github.com/pierreggt,6,6,44,44,38,38,snapshot_2026_09_10.json,snapshot_2026_09_03.json
271,map,yukina-sk-kosice-presov,Košice - Prešov,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,6,6,42,42,36,36,snapshot_2026_09_10.json,snapshot_2026_09_03.json
272,map,muscat,Muscat,pierreggt,pierreggt,https://github.com/pierreggt,6,6,32,32,26,26,snapshot_2026_09_10.json,snapshot_2026_09_03.json
273,map,guadeloupe,Guadeloupe,pierreggt,pierreggt,https://github.com/pierreggt,6,6,27,27,21,21,snapshot_2026_09_10.json,snapshot_2026_09_03.json
274,map,yukina-ua-zhytomyr,Житомир / Zhytomyr,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,6,6,6,6,0,0,snapshot_2026_09_10.json,snapshot_2026_09_03.json
275,map,guadalajara,Guadalajara,rslurry,slurry,https://github.com/rslurry,5,5,717,717,712,712,snapshot_2026_09_10.json,snapshot_2026_09_03.json
276,map,tijuana-san-diego,Tijuana-San Diego,rslurry,slurry,https://github.com/rslurry,5,5,437,437,432,432,snapshot_2026_09_10.json,snapshot_2026_09_03.json
277,map,yukina-nakaumi,中海 (Nakaumi),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,5,5,309,309,304,304,snapshot_2026_09_10.json,snapshot_2026_09_03.json
278,map,yukina-tw-hsinchu,新竹 (Hsinchu),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,5,5,309,309,304,304,snapshot_2026_09_10.json,snapshot_2026_09_03.json
279,map,yukina-takamatsu,高松 (Takamatsu),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,5,5,298,298,293,293,snapshot_2026_09_10.json,snapshot_2026_09_03.json
280,map,spokane,Spokane,ryandicicco,ryandicicco,https://github.com/ryandicicco,5,5,258,258,253,253,snapshot_2026_09_10.json,snapshot_2026_09_03.json
281,map,rochester,Rochester,rslurry,slurry,https://github.com/rslurry,5,5,248,248,243,243,snapshot_2026_09_10.json,snapshot_2026_09_03.json
282,map,greater-baltimore,Greater Baltimore,rslurry,slurry,https://github.com/rslurry,5,5,226,226,221,221,snapshot_2026_09_10.json,snapshot_2026_09_03.json
283,map,bordeaux-arcachon-libourne,Bordeaux,pierreggt,pierreggt,https://github.com/pierreggt,5,5,225,225,220,220,snapshot_2026_09_10.json,snapshot_2026_09_03.json
284,map,yukina-pl-bialystok,Białystok,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,5,5,200,200,195,195,snapshot_2026_09_10.json,snapshot_2026_09_03.json
285,map,jeju-3,Jeju (30km×30km),kimth9,kimth9,https://github.com/kimth9,5,5,197,197,192,192,snapshot_2026_09_10.json,snapshot_2026_09_03.json
286,map,connecticut-usa,Connecticut,PSWBSF,Potato Spaghetti Water Balloon Space Federation,https://youtu.be/dQw4w9WgXcQ?t=0,5,5,191,191,186,186,snapshot_2026_09_10.json,snapshot_2026_09_03.json
287,map,bari,Bari,Maximilian284,max02,https://github.com/Maximilian284,5,5,190,190,185,185,snapshot_2026_09_10.json,snapshot_2026_09_03.json
288,map,buffalo-ny,Buffalo,PSWBSF,Potato Spaghetti Water Balloon Space Federation,https://youtu.be/dQw4w9WgXcQ?t=0,5,3,189,187,184,184,snapshot_2026_09_10.json,snapshot_2026_09_03.json
289,map,yukina-pl-kielce,Kielce,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,5,5,153,153,148,148,snapshot_2026_09_10.json,snapshot_2026_09_03.json
290,map,charleston-sc,"Charleston, SC",PSWBSF,Potato Spaghetti Water Balloon Space Federation,https://youtu.be/dQw4w9WgXcQ?t=0,5,5,151,151,146,146,snapshot_2026_09_10.json,snapshot_2026_09_03.json
291,map,amba,Buenos Aires,hernang87,hernang87,https://github.com/hernang87,5,5,145,145,140,140,snapshot_2026_09_10.json,snapshot_2026_09_03.json
292,map,mfn-rdu,Raleigh,crumpetime,muffintime,https://github.com/crumpetime,5,5,142,142,137,137,snapshot_2026_09_10.json,snapshot_2026_09_03.json
293,map,syracuse-ny,"Syracuse, NY",PSWBSF,Potato Spaghetti Water Balloon Space Federation,https://youtu.be/dQw4w9WgXcQ?t=0,5,5,104,104,99,99,snapshot_2026_09_10.json,snapshot_2026_09_03.json
294,map,ile-de-france,Paris (IDF),JcPires,JcPires,https://github.com/JcPires,5,5,94,94,89,89,snapshot_2026_09_10.json,snapshot_2026_09_03.json
295,map,mfn-rsw,Fort Myers,crumpetime,muffintime,https://github.com/crumpetime,5,5,74,74,69,69,snapshot_2026_09_10.json,snapshot_2026_09_03.json
296,map,yukina-kofu,甲府 (Kōfu),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,5,5,69,69,64,64,snapshot_2026_09_10.json,snapshot_2026_09_03.json
297,map,tours,Tours,pierreggt,pierreggt,https://github.com/pierreggt,5,5,23,23,18,18,snapshot_2026_09_10.json,snapshot_2026_09_03.json
298,map,guyane,Guyane,pierreggt,pierreggt,https://github.com/pierreggt,5,5,21,21,16,16,snapshot_2026_09_10.json,snapshot_2026_09_03.json
299,map,yukina-ua-cherkasy,Черкаси / Cherkasy,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,5,5,5,5,0,0,snapshot_2026_09_10.json,snapshot_2026_09_03.json
300,map,yukina-ua-ivano-frankivsk,Івано-Франківськ / Ivano-Frankivsk,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,5,5,5,5,0,0,snapshot_2026_09_10.json,snapshot_2026_09_03.json
301,map,yukina-ua-khmelnytskyi,Хмельницький / Khmelnytskyi,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,5,5,5,5,0,0,snapshot_2026_09_10.json,snapshot_2026_09_03.json
302,map,yukina-ua-kropyvnytskyi,Кропивницький / Kropyvnytskyi,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,5,5,5,5,0,0,snapshot_2026_09_10.json,snapshot_2026_09_03.json
303,map,yukina-ua-poltava,Полтава / Poltava,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,5,5,5,5,0,0,snapshot_2026_09_10.json,snapshot_2026_09_03.json
304,map,yukina-ua-ternopil,Тернопіль / Ternopil,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,5,5,5,5,0,0,snapshot_2026_09_10.json,snapshot_2026_09_03.json
305,map,los-angeles-county,Los Angeles County,rslurry,slurry,https://github.com/rslurry,4,4,1437,1437,1433,1433,snapshot_2026_09_10.json,snapshot_2026_09_03.json
306,map,rhode-island,Rhode Island,rslurry,slurry,https://github.com/rslurry,4,4,463,463,459,459,snapshot_2026_09_10.json,snapshot_2026_09_03.json
307,map,mfn-madisonwi,Madison,crumpetime,muffintime,https://github.com/crumpetime,4,4,363,363,359,359,snapshot_2026_09_10.json,snapshot_2026_09_03.json
308,map,daytonatti,Daytonatti,soccerjonj,soccerjonj,https://github.com/soccerjonj,4,4,357,357,353,353,snapshot_2026_09_10.json,snapshot_2026_09_03.json
309,map,santa-barbara,Santa Barbara,rslurry,slurry,https://github.com/rslurry,4,4,243,243,239,239,snapshot_2026_09_10.json,snapshot_2026_09_03.json
310,map,providence,Providence,soccerjonj,soccerjonj,https://github.com/soccerjonj,4,4,241,241,237,237,snapshot_2026_09_10.json,snapshot_2026_09_03.json
311,map,incheon-3,Incheon (30km×30km),kimth9,kimth9,https://github.com/kimth9,4,4,237,237,233,233,snapshot_2026_09_10.json,snapshot_2026_09_03.json
312,map,sacramento,Sacramento,soccerjonj,soccerjonj,https://github.com/soccerjonj,4,4,236,236,232,232,snapshot_2026_09_10.json,snapshot_2026_09_03.json
